1514, 0.26547619047619 0.37813440320963 0.174524 0.820461;
1515, 0.28392857142857 0.49548645937813 0.227683 0.879639;
1516, 0.27916666666667 0.59177532597793 0.228686 0.917753;
1517, 0.25297619047619 0.65496489468405 0.244734 0.948847;
1518, 0.24702380952381 0.66399197592778 0.243731 0.95988;
1519, 0.24821428571429 0.66700100300903 0.234704 0.964895;
1520, 0.2422619047619 0.66700100300903 0.229689 0.965898;
1521, 0.2375 0.67602808425276 0.227683 0.968907;
1522, 0.23809523809524 0.68004012036108 0.297894 0.918756;
1523, 0.23452380952381 0.69408224674022 0.699097 0.869609;
1524, 0.225 0.92878635907723 0.955868 0.957874;
1525, 0.22678571428571 0.90471414242728 0.944835 0.945837;
1526, 0.21904761904762 0.92978936810431 0.98997 0.987964;
1527, 0.21488095238095 0.95285857572718 0.994985 0.990973;
1528, 0.21309523809524 0.95887662988967 0.994985 0.990973;
1529, 0.21547619047619 0.95486459378134 0.994985 0.990973;
1530, 0.21607142857143 0.97191574724173 0.994985 0.990973;
1531, 0.21666666666667 0.96088264794383 0.994985 0.990973;
1532, 0.22202380952381 0.95085255767302 0.994985 0.990973;
1533, 0.21488095238095 0.9839518555667 0.994985 0.990973;
1534, 0.21666666666667 0.96990972918756 0.994985 0.990973;
1535, 0.21607142857143 0.97993981945838 0.994985 0.990973;
1536, 0.21607142857143 0.97993981945838 0.994985 0.990973;
1537, 0.22321428571429 0.92276830491474 0.994985 0.990973;
1538, 0.22202380952381 0.93179538615848 0.994985 0.990973;
1539, 0.22142857142857 0.91875626880642 0.98997 0.990973;
1540, 0.23452380952381 0.76429287863591 0.868606 0.874624;
1541, 0.24285714285714 0.61183550651956 0.573721 0.865597;
1542, 0.25238095238095 0.49448345035105 0.417252 0.857573;
1543, 0.25952380952381 0.44734202607823 0.428285 0.831495;
1544, 0.25952380952381 0.46639919759278 0.459378 0.809428;
1545, 0.25714285714286 0.62286860581745 0.588766 0.812437;
1546, 0.24404761904762 0.85857572718154 0.889669 0.891675;
1547, 0.24880952380952 0.87963891675025 0.910732 0.907723;
1548, 0.2422619047619 0.89669007021063 0.938816 0.938816;
1549, 0.24345238095238 0.88966900702106 0.921765 0.920762;
1550, 0.25059523809524 0.81845536609829 0.850552 0.925777;
1551, 0.2547619047619 0.76429287863591 0.791374 0.919759;
1552, 0.24940476190476 0.75125376128385 0.769308 0.908726;
1553, 0.24880952380952 0.62788365095286 0.64995 0.874624;
1554, 0.26309523809524 0.47442326980943 0.466399 0.852558;
1555, 0.33869047619048 0.40922768304915 0.421264 0.833501;
1556, 0.33511904761905 0.40320962888666 0.405216 0.792377;
1557, 0.33095238095238 0.50752256770311 0.484453 0.795386;
1558, 0.32797619047619 0.62387161484453 0.614845 0.791374;
1559, 0.32797619047619 0.65095285857573 0.654965 0.797392;
1560, 0.32083333333333 0.74122367101304 0.77332 0.80341;
1561, 0.32083333333333 0.74523570712136 0.790371 0.809428;
1562, 0.33452380952381 0.59277833500502 0.681043 0.766299;
1563, 0.35059523809524 0.43229689067202 0.4333 0.726179;
1564, 0.36904761904762 0.31795386158475 0.338014 0.701103;
1565, 0.53095238095238 0.20260782347041 0.180542 0.689067;
1566, 0.55416666666667 0.18956870611836 0.180542 0.668004;
1567, 0.56369047619048 0.18254764292879 0.179539 0.651956;
1568, 0.53571428571429 0.358074222668 0.385155 0.668004;
1569, 0.52738095238095 0.65095285857573 0.636911 0.708124;
1570, 0.53809523809524 0.5667001003009 0.567703 0.708124;
1571, 0.52083333333333 0.66900702106319 0.636911 0.717151;
1572, 0.52142857142857 0.74222668004012 0.684052 0.740221;
1573, 0.53214285714286 0.51554663991976 0.528586 0.744233;
1574, 0.56964285714286 0.37311935807422 0.36008 0.727182;
1575, 0.56428571428571 0.34804413239719 0.294885 0.706118;
1576, 0.57083333333333 0.36409227683049 0.318957 0.69007;
1577, 0.56964285714286 0.37813440320963 0.362086 0.671013;
1578, 0.55595238095238 0.52858575727182 0.541625 0.661986;
1579, 0.54166666666667 0.84854563691073 0.828485 0.821464;
1580, 0.54345238095238 0.82447342026078 0.812437 0.80341;
1581, 0.54583333333333 0.69307923771314 0.677031 0.686058;
1582, 0.55 0.6098294884654 0.593781 0.675025;
1583, 0.56845238095238 0.53159478435306 0.521565 0.668004;
1584, 0.56845238095238 0.53059177532598 0.527583 0.672016;
1585, 0.55714285714286 0.5667001003009 0.541625 0.672016;
1586, 0.55 0.60280842527583 0.59679 0.679037;
1587, 0.5375 0.83350050150451 0.829488 0.810431;
1588, 0.54345238095238 0.87362086258776 0.860582 0.863591;
1589, 0.54940476190476 0.85957873620863 0.848546 0.852558;
1590, 0.55119047619048 0.85456369107322 0.841525 0.838516;
1591, 0.54345238095238 0.87061183550652 0.853561 0.854564;
1592, 0.55297619047619 0.84754262788365 0.842528 0.837513;
1593, 0.55238095238095 0.81444332998997 0.804413 0.810431;
1594, 0.54285714285714 0.83049147442327 0.820461 0.820461;
1595, 0.55 0.81845536609829 0.809428 0.796389;
1596, 0.57619047619048 0.47442326980943 0.621866 0.754263;
1597, 0.53869047619048 0.43430290872618 0.435306 0.770311;
1598, 0.5547619047619 0.38014042126379 0.332999 0.768305;
1599, 0.55178571428571 0.37512537612839 0.2668 0.762287;
1600, 0.55297619047619 0.37913741223671 0.292879 0.744233;
1601, 0.55416666666667 0.4062186559679 0.407222 0.7332;
1602, 0.54880952380952 0.44533600802407 0.434303 0.726179;
1603, 0.52738095238095 0.69408224674022 0.637914 0.727182;
1604, 0.52202380952381 0.93681043129388 0.925777 0.921765;
1605, 0.53571428571429 0.95486459378134 0.938816 0.931795;
1606, 0.55714285714286 0.89669007021063 0.880642 0.892678;
1607, 0.56964285714286 0.79638916750251 0.771314 0.831495;
1608, 0.5547619047619 0.82547642928786 0.816449 0.838516;
1609, 0.55416666666667 0.83450351053159 0.814443 0.84654;
1610, 0.5452380952381 0.88365095285858 0.855567 0.8666;
1611, 0.52678571428571 0.99197592778335 0.991976 0.990973;
1612, 0.52559523809524 0.98996990972919 0.991976 0.993982;
1613, 0.52678571428571 0.98094282848546 0.98997 0.98997;
1614, 0.52083333333333 0.96589769307924 0.977934 0.973922;
1615, 0.51904761904762 0.94784353059178 0.950853 0.955868;
1616, 0.54642857142857 0.86158475426279 0.854564 0.899699;
1617, 0.57083333333333 0.47743229689067 0.487462 0.780341;
1618, 0.30595238095238 0.39618856569709 0.219659 0.777332;
1619, 0.26904761904762 0.36710130391174 0.252758 0.785356;
1620, 0.22916666666667 0.40320962888666 0.149448 0.789368;
1621, 0.19761904761905 0.42928786359077 0.168506 0.79338;
1622, 0.18154761904762 0.44533600802407 0.165496 0.79338;
1623, 0.17321428571429 0.47342026078235 0.159478 0.799398;
1624, 0.17261904761905 0.4864593781344 0.154463 0.811434;
1625, 0.18452380952381 0.46940822467402 0.146439 0.812437;
1626, 0.23154761904762 0.41624874623872 0.14343 0.80341;
1627, 0.31309523809524 0.36208625877633 0.151454 0.801404;
1628, 0.36845238095238 0.31494483450351 0.156469 0.778335;
1629, 0.4375 0.2778335005015 0.155466 0.770311;
1630, 0.52083333333333 0.25877632898696 0.150451 0.778335;
1631, 0.58809523809524 0.26479438314945 0.147442 0.778335;
1632, 0.64285714285714 0.28184553660983 0.219659 0.770311;
1633, 0.67857142857143 0.29789368104313 0.227683 0.781344;
1634, 0.69642857142857 0.31293881644935 0.241725 0.797392;
1635, 0.69761904761905 0.32296890672016 0.257773 0.796389;
1636, 0.69047619047619 0.32196589769308 0.298897 0.780341;
1637, 0.68035714285714 0.31895687061184 0.312939 0.77332;
1638, 0.6577380952381 0.41023069207623 0.38014 0.785356;
1639, 0.66369047619048 0.60180541624875 0.553661 0.797392;
1640, 0.66964285714286 0.49548645937813 0.430291 0.805416;
1641, 0.67916666666667 0.39819458375125 0.37011 0.797392;
1642, 0.68095238095238 0.34704112337011 0.345035 0.777332;
1643, 0.67559523809524 0.29789368104313 0.295888 0.768305;
1644, 0.60535714285714 0.26379137412237 0.253761 0.759278;
1645, 0.59583333333333 0.26780341023069 0.263791 0.750251;
1646, 0.59642857142857 0.24874623871615 0.240722 0.749248;
1647, 0.59345238095238 0.2567703109328 0.241725 0.754263;
1648, 0.59345238095238 0.25877632898696 0.242728 0.750251;
1649, 0.60357142857143 0.2778335005015 0.269809 0.750251;
1650, 0.61190476190476 0.29087261785356 0.292879 0.74323;
1651, 0.63095238095238 0.27081243731194 0.262788 0.744233;
1652, 0.65238095238095 0.30290872617854 0.250752 0.764293;
1653, 0.6827380952381 0.37311935807422 0.264794 0.782347;
1654, 0.70833333333333 0.4332998996991 0.272818 0.794383;
1655, 0.72738095238095 0.47943831494483 0.268806 0.815446;
1656, 0.74464285714286 0.52557673019057 0.248746 0.838516;
1657, 0.75297619047619 0.56770310932798 0.228686 0.85657;
1658, 0.75714285714286 0.57673019057172 0.21665 0.860582;
1659, 0.7577380952381 0.57271815446339 0.203611 0.861585;
1660, 0.75833333333333 0.5667001003009 0.19659 0.861585;
1661, 0.75952380952381 0.56068204613842 0.19659 0.862588;
1662, 0.76369047619048 0.55466399197593 0.19659 0.85657;
1663, 0.7672619047619 0.5506519558676 0.192578 0.849549;
1664, 0.77797619047619 0.60481444332999 0.19659 0.892678;
1665, 0.78095238095238 0.67703109327984 0.199599 0.913741;
1666, 0.7827380952381 0.69709127382146 0.223671 0.91675;
1667, 0.7827380952381 0.69709127382146 0.217653 0.91675;
1668, 0.78452380952381 0.6900702106319 0.217653 0.91675;
1669, 0.78690476190476 0.69709127382146 0.217653 0.922768;
1670, 0.78571428571429 0.69909729187563 0.210632 0.919759;
1671, 0.78214285714286 0.68906720160481 0.208626 0.91675;
1672, 0.77916666666667 0.68004012036108 0.199599 0.910732;
1673, 0.78035714285714 0.6740220661986 0.194584 0.903711;
1674, 0.77916666666667 0.66700100300903 0.188566 0.898696;
1675, 0.77797619047619 0.65596790371113 0.178536 0.887663;
1676, 0.77797619047619 0.64894684052156 0.168506 0.878636;
1677, 0.77738095238095 0.63590772316951 0.161484 0.857573;
1678, 0.775 0.62988966900702 0.162487 0.838516;
1679, 0.77321428571429 0.62788365095286 0.162487 0.810431;
1680, 0.7422619047619 0.58174523570712 0.181545 0.795386;
1681, 0.62321428571429 0.51755265797392 0.184554 0.713139;
1682, 0.51547619047619 0.44734202607823 0.112337 0.663992;
1683, 0.42678571428571 0.4332998996991 0.108325 0.658977;
1684, 0.36130952380952 0.44232698094283 0.0942829 0.674022;
1685, 0.31666666666667 0.4974924774323 0.0922768 0.706118;
1686, 0.27440476190476 0.55767301905717 0.100301 0.75326;
1687, 0.2452380952381 0.5987963891675 0.110331 0.771314;
1688, 0.2452380952381 0.60381143430291 0.114343 0.790371;
1689, 0.24404761904762 0.61384152457372 0.11334 0.805416;
1690, 0.24583333333333 0.62387161484453 0.126379 0.824473;
1691, 0.2422619047619 0.6258776328987 0.139418 0.827482;
1692, 0.23809523809524 0.62186559679037 0.147442 0.828485;
1693, 0.23869047619048 0.61584754262788 0.15346 0.837513;
1694, 0.24761904761905 0.61985957873621 0.180542 0.851555;
1695, 0.29107142857143 0.70812437311936 0.298897 0.883651;
1696, 0.35416666666667 0.75325977933801 0.335005 0.92678;
1697, 0.42619047619048 0.7913741223671 0.345035 0.955868;
1698, 0.50119047619048 0.83650952858576 0.345035 0.981946;
1699, 0.56845238095238 0.83149448345035 0.339017 0.973922;
1700, 0.61964285714286 0.82046138415246 0.311936 0.966901;
1701, 0.63869047619048 0.81745235707121 0.307924 0.948847;
1702, 0.67142857142857 0.82046138415246 0.305918 0.942828;
1703, 0.68869047619048 0.81344032096289 0.293882 0.932798;
1704, 0.69285714285714 0.81644934804413 0.28987 0.929789;
1705, 0.7 0.81544633901705 0.28987 0.935807;
1706, 0.70892857142857 0.82246740220662 0.291876 0.941825;
1707, 0.73392857142857 0.80341023069208 0.294885 0.934804;
1708, 0.7625 0.7382146439318 0.260782 0.885657;
1709, 0.77142857142857 0.63791374122367 0.199599 0.84654;
1710, 0.77202380952381 0.52858575727182 0.152457 0.795386;
1711, 0.77321428571429 0.42728184553661 0.117352 0.760281;
1712, 0.74404761904762 0.37512537612839 0.114343 0.761284;
1713, 0.72440476190476 0.38114343029087 0.109328 0.769308;
1714, 0.71845238095238 0.41825476429288 0.104313 0.796389;
1715, 0.71607142857143 0.48044132397192 0.105316 0.825476;
1716, 0.71666666666667 0.51955867602808 0.106319 0.843531;
1717, 0.71666666666667 0.51955867602808 0.107322 0.832497;
1718, 0.73809523809524 0.58876629889669 0.104313 0.864594;
1719, 0.71369047619048 0.68004012036108 0.127382 0.905717;
1720, 0.71130952380952 0.71213640922768 0.161484 0.912738;
1721, 0.71369047619048 0.70812437311936 0.159478 0.912738;
1722, 0.71607142857143 0.71013039117352 0.156469 0.911735;
1723, 0.72202380952381 0.71614844533601 0.160481 0.91675;
1724, 0.72916666666667 0.71715145436309 0.162487 0.917753;
1725, 0.73333333333333 0.71414242728185 0.164493 0.914744;
1726, 0.73452380952381 0.70812437311936 0.166499 0.911735;
1727, 0.73988095238095 0.7111334002006 0.166499 0.912738;
1728, 0.74047619047619 0.71915747241725 0.168506 0.912738;
1729, 0.79107142857143 0.7592778335005 0.195587 0.919759;
1730, 0.82797619047619 0.77131394182548 0.211635 0.920762;
1731, 0.83511904761905 0.77833500501505 0.218656 0.941825;
1732, 0.84047619047619 0.79939819458375 0.222668 0.950853;
1733, 0.84107142857143 0.80341023069208 0.222668 0.971916;
1734, 0.83988095238095 0.80441323971916 0.22668 0.970913;
1735, 0.84166666666667 0.80541624874624 0.229689 0.96991;
1736, 0.81666666666667 0.79438314944834 0.233701 0.970913;
1737, 0.72083333333333 0.74924774322969 0.234704 0.958877;
1738, 0.62678571428571 0.69608826479438 0.237713 0.941825;
1739, 0.51369047619048 0.6629889669007 0.238716 0.929789;
1740, 0.43928571428571 0.65396188565697 0.240722 0.927783;
1741, 0.37142857142857 0.65697091273821 0.245737 0.917753;
1742, 0.32797619047619 0.65095285857573 0.241725 0.902708;
1743, 0.29583333333333 0.64894684052156 0.233701 0.887663;
1744, 0.27083333333333 0.65195586760281 0.22668 0.881645;
1745, 0.26428571428571 0.66098294884654 0.224674 0.881645;
1746, 0.26607142857143 0.65897693079238 0.197593 0.883651;
1747, 0.26488095238095 0.66900702106319 0.188566 0.894684;
1748, 0.2625 0.67703109327984 0.200602 0.899699;
1749, 0.26488095238095 0.679037111334 0.201605 0.90672;
1750, 0.26666666666667 0.68505516549649 0.205617 0.912738;
1751, 0.26369047619048 0.68405215646941 0.21665 0.921765;
1752, 0.26011904761905 0.6950852557673 0.219659 0.92678;
1753, 0.25238095238095 0.6950852557673 0.22668 0.934804;
1754, 0.24761904761905 0.68906720160481 0.23671 0.93681;
1755, 0.23988095238095 0.69107321965898 0.273821 0.938816;
1756, 0.35238095238095 0.67301905717151 0.308927 0.942828;
1757, 0.42916666666667 0.65496489468405 0.278837 0.925777;
1758, 0.46190476190476 0.65295887662989 0.235707 0.92678;
1759, 0.4797619047619 0.65997993981946 0.225677 0.935807;
1760, 0.54285714285714 0.66900702106319 0.221665 0.933801;
1761, 0.54166666666667 0.66700100300903 0.201605 0.928786;
1762, 0.5375 0.66499498495486 0.19659 0.932798;
1763, 0.53630952380952 0.66700100300903 0.200602 0.937813;
1764, 0.53571428571429 0.65897693079238 0.199599 0.937813;
1765, 0.53452380952381 0.65195586760281 0.198596 0.931795;
1766, 0.57916666666667 0.61685055165496 0.195587 0.904714;
1767, 0.60892857142857 0.5827482447342 0.149448 0.867603;
1768, 0.61190476190476 0.57572718154463 0.142427 0.853561;
1769, 0.61130952380952 0.5667001003009 0.125376 0.845537;
1770, 0.6125 0.55366098294885 0.122367 0.834504;
1771, 0.6202380952381 0.55366098294885 0.121364 0.829488;
1772, 0.62678571428571 0.54864593781344 0.116349 0.821464;
1773, 0.5297619047619 0.59679037111334 0.116349 0.851555;
1774, 0.4125 0.5937813440321 0.1334 0.838516;
1775, 0.34761904761905 0.55767301905717 0.0902708 0.802407;
1776, 0.35595238095238 0.5616850551655 0.0641926 0.79338;
1777, 0.36071428571429 0.55366098294885 0.0601805 0.797392;
1778, 0.36190476190476 0.54262788365095 0.0551655 0.799398;
1779, 0.46130952380952 0.44734202607823 0.0722167 0.748245;
1780, 0.58333333333333 0.43630892678034 0.0682046 0.742227;
1781, 0.65892857142857 0.47342026078235 0.0531595 0.739218;
1782, 0.68392857142857 0.53761283851555 0.0541625 0.791374;
1783, 0.67261904761905 0.55265797392177 0.0541625 0.787362;
1784, 0.68928571428571 0.56770310932798 0.0541625 0.801404;
1785, 0.72083333333333 0.60481444332999 0.0832497 0.812437;
1786, 0.72083333333333 0.60682046138415 0.0892678 0.827482;
1787, 0.72380952380952 0.61584754262788 0.0862588 0.839519;
1788, 0.72440476190476 0.6258776328987 0.0952859 0.84654;
1789, 0.72202380952381 0.63891675025075 0.107322 0.863591;
1790, 0.72142857142857 0.65195586760281 0.141424 0.874624;
1791, 0.72261904761905 0.65295887662989 0.158475 0.874624;
1792, 0.72321428571429 0.64393179538616 0.155466 0.873621;
1793, 0.72738095238095 0.63691073219659 0.152457 0.871615;
1794, 0.72857142857143 0.62788365095286 0.148445 0.864594;
1795, 0.72857142857143 0.62387161484453 0.150451 0.858576;
1796, 0.68392857142857 0.59177532597793 0.15346 0.854564;
1797, 0.59107142857143 0.5616850551655 0.219659 0.845537;
1798, 0.48333333333333 0.54262788365095 0.2999 0.831495;
1799, 0.42857142857143 0.55466399197593 0.270812 0.824473;
1800, 0.35654761904762 0.59578736208626 0.240722 0.829488;
1801, 0.325 0.61785356068205 0.239719 0.835506;
1802, 0.3077380952381 0.61584754262788 0.222668 0.830491;
1803, 0.30892857142857 0.61283851554664 0.205617 0.825476;
1804, 0.30892857142857 0.60581745235707 0.189569 0.826479;
1805, 0.30714285714286 0.60080240722167 0.182548 0.826479;
1806, 0.30357142857143 0.60180541624875 0.182548 0.825476;
1807, 0.30238095238095 0.60180541624875 0.182548 0.825476;
1808, 0.3047619047619 0.61083249749248 0.179539 0.829488;
1809, 0.30595238095238 0.61685055165496 0.201605 0.844534;
1810, 0.33571428571429 0.57572718154463 0.368104 0.819458;
1811, 0.39404761904762 0.51955867602808 0.414243 0.776329;
1812, 0.48035714285714 0.48445336008024 0.377131 0.767302;
1813, 0.55952380952381 0.41223671013039 0.241725 0.738215;
1814, 0.62321428571429 0.43229689067202 0.265797 0.7332;
1815, 0.67559523809524 0.43731193580742 0.271815 0.7332;
1816, 0.725 0.41023069207623 0.344032 0.705115;
1817, 0.6827380952381 0.49648946840522 0.508526 0.687061;
1818, 0.63154761904762 0.83550651955868 0.784353 0.788365;
1819, 0.62380952380952 0.88164493480441 0.842528 0.840522;
1820, 0.61964285714286 0.89267803410231 0.851555 0.849549;
1821, 0.62202380952381 0.89869608826479 0.857573 0.855567;
1822, 0.63869047619048 0.88365095285858 0.835506 0.82347;
1823, 0.67440476190476 0.79438314944834 0.755266 0.76329;
1824, 0.67916666666667 0.77231695085256 0.72317 0.755266;
1825, 0.70059523809524 0.69408224674022 0.644935 0.750251;
1826, 0.69583333333333 0.78134403209629 0.728185 0.748245;
1827, 0.68511904761905 0.89669007021063 0.834504 0.841525;
1828, 0.6797619047619 0.91875626880642 0.861585 0.859579;
1829, 0.67202380952381 0.93480441323972 0.877633 0.890672;
1830, 0.66666666666667 0.94884653961886 0.892678 0.901705;
1831, 0.66011904761905 0.96589769307924 0.912738 0.915747;
1832, 0.65357142857143 0.97091273821464 0.925777 0.928786;
1833, 0.65119047619048 0.97091273821464 0.924774 0.930792;
1834, 0.64642857142857 0.97592778335005 0.925777 0.927783;
1835, 0.64761904761905 0.97191574724173 0.925777 0.923771;
1836, 0.64761904761905 0.96489468405216 0.925777 0.923771;
1837, 0.65357142857143 0.93681043129388 0.894684 0.899699;
1838, 0.66130952380952 0.89568706118355 0.862588 0.858576;
1839, 0.67619047619048 0.6258776328987 0.784353 0.791374;
1840, 0.70297619047619 0.48545636910732 0.434303 0.71013;
1841, 0.71130952380952 0.2778335005015 0.351053 0.709127;
1842, 0.2875 0.31995987963892 0.211635 0.712136;
1843, 0.28392857142857 0.28385155466399 0.141424 0.716148;
1844, 0.28809523809524 0.2938816449348 0.14343 0.71013;
1845, 0.29285714285714 0.39418254764293 0.145436 0.641926;
1846, 0.2875 0.59478435305918 0.573721 0.696088;
1847, 0.29345238095238 0.54162487462387 0.482447 0.697091;
1848, 0.28988095238095 0.54062186559679 0.542628 0.706118;
1849, 0.28988095238095 0.60180541624875 0.5667 0.719157;
1850, 0.2875 0.65396188565697 0.638917 0.746239;
1851, 0.28511904761905 0.76028084252758 0.779338 0.784353;
1852, 0.2875 0.81745235707121 0.860582 0.854564;
1853, 0.28630952380952 0.86158475426279 0.924774 0.917753;
1854, 0.28511904761905 0.87261785356068 0.928786 0.933801;
1855, 0.29583333333333 0.86158475426279 0.918756 0.923771;
1856, 0.29880952380952 0.87662988966901 0.92678 0.920762;
1857, 0.29761904761905 0.89067201604814 0.948847 0.933801;
1858, 0.3047619047619 0.85857572718154 0.895687 0.905717;
1859, 0.30535714285714 0.86258776328987 0.900702 0.900702;
1860, 0.30595238095238 0.86760280842528 0.900702 0.904714;
1861, 0.30595238095238 0.87462387161484 0.905717 0.900702;
1862, 0.30357142857143 0.87662988966901 0.928786 0.930792;
1863, 0.3047619047619 0.87562688064193 0.930792 0.922768;
1864, 0.30833333333333 0.84052156469408 0.897693 0.893681;
1865, 0.3452380952381 0.6579739217653 0.658977 0.869609;
1866, 0.66547619047619 0.5346038114343 0.441324 0.871615;
1867, 0.66607142857143 0.53761283851555 0.343029 0.879639;
1868, 0.66904761904762 0.53861584754263 0.308927 0.883651;
1869, 0.66845238095238 0.53761283851555 0.314945 0.883651;
1870, 0.67619047619048 0.53861584754263 0.30993 0.8666;
1871, 0.67797619047619 0.53560682046138 0.306921 0.84654;
1872, 0.67619047619048 0.52858575727182 0.334002 0.800401;
1873, 0.65416666666667 0.72617853560682 0.704112 0.809428;
1874, 0.65357142857143 0.71514543630893 0.664995 0.811434;
1875, 0.64166666666667 0.76830491474423 0.668004 0.81344;
1876, 0.625 0.97993981945838 0.928786 0.923771;
1877, 0.625 0.95687061183551 0.904714 0.905717;
1878, 0.62916666666667 0.86158475426279 0.828485 0.828485;
1879, 0.6327380952381 0.71614844533601 0.686058 0.828485;
1880, 0.52440476190476 0.50050150451354 0.504514 0.826479;
1881, 0.52142857142857 0.43731193580742 0.384152 0.833501;
1882, 0.51071428571429 0.46740220661986 0.268806 0.843531;
1883, 0.50654761904762 0.48044132397192 0.274824 0.860582;
1884, 0.4952380952381 0.49548645937813 0.273821 0.869609;
1885, 0.47440476190476 0.51454363089268 0.458375 0.841525;
1886, 0.43869047619048 0.92678034102307 0.962889 0.868606;
1887, 0.43095238095238 0.97993981945838 0.994985 0.991976;
1888, 0.42142857142857 0.98495486459378 0.994985 0.992979;
1889, 0.42559523809524 0.96288866599799 0.994985 0.992979;
1890, 0.42083333333333 0.94784353059178 0.966901 0.963892;
1891, 0.41190476190476 0.94984954864594 0.996991 0.992979;
1892, 0.40535714285714 0.95787362086259 0.992979 0.993982;
1893, 0.40357142857143 0.95687061183551 0.992979 0.993982;
1894, 0.39821428571429 0.95887662988967 0.992979 0.993982;
1895, 0.3952380952381 0.95285857572718 0.992979 0.993982;
1896, 0.3952380952381 0.93981945837513 0.992979 0.993982;
1897, 0.38988095238095 0.94583751253761 0.992979 0.993982;
1898, 0.3797619047619 0.94984954864594 0.992979 0.993982;
1899, 0.38333333333333 0.95085255767302 0.992979 0.993982;
1900, 0.39107142857143 0.92878635907723 0.992979 0.993982;
1901, 0.39285714285714 0.92276830491474 0.992979 0.993982;
1902, 0.39880952380952 0.9197592778335 0.992979 0.993982;
1903, 0.40178571428571 0.90672016048144 0.992979 0.993982;
1904, 0.40952380952381 0.76930792377131 0.93681 0.941825;
1905, 0.56666666666667 0.60581745235707 0.713139 0.940822;
1906, 0.56190476190476 0.57572718154463 0.512538 0.945837;
1907, 0.5577380952381 0.57271815446339 0.400201 0.944835;
1908, 0.55654761904762 0.58776328986961 0.301906 0.951856;
1909, 0.55892857142857 0.58776328986961 0.304915 0.948847;
1910, 0.56130952380952 0.59679037111334 0.295888 0.948847;
1911, 0.56369047619048 0.60180541624875 0.295888 0.947844;
1912, 0.5625 0.60882647943831 0.298897 0.951856;
1913, 0.51190476190476 0.58676028084253 0.301906 0.954865;
1914, 0.42797619047619 0.56068204613842 0.300903 0.920762;
1915, 0.3672619047619 0.54463390170512 0.277833 0.912738;
1916, 0.31011904761905 0.5295887662989 0.273821 0.898696;
1917, 0.2827380952381 0.53059177532598 0.243731 0.894684;
1918, 0.28630952380952 0.52858575727182 0.232698 0.895687;
1919, 0.29166666666667 0.53159478435306 0.223671 0.895687;
1920, 0.29940476190476 0.53159478435306 0.222668 0.898696;
1921, 0.30833333333333 0.53159478435306 0.222668 0.903711;
1922, 0.3 0.52156469408225 0.232698 0.891675;
1923, 0.26488095238095 0.46439317953862 0.241725 0.843531;
1924, 0.24404761904762 0.42728184553661 0.332999 0.750251;
1925, 0.23869047619048 0.51253761283852 0.475426 0.751254;
1926, 0.23988095238095 0.60682046138415 0.549649 0.755266;
1927, 0.24761904761905 0.7061183550652 0.676028 0.790371;
1928, 0.24702380952381 0.81143430290873 0.831495 0.845537;
1929, 0.25059523809524 0.81344032096289 0.860582 0.849549;
1930, 0.2547619047619 0.79839518555667 0.820461 0.828485;
1931, 0.26190476190476 0.79338014042126 0.818455 0.834504;
1932, 0.27321428571429 0.7542627883651 0.643932 0.828485;
1933, 0.30595238095238 0.56770310932798 0.489468 0.826479;
1934, 0.73690476190476 0.49247743229689 0.367101 0.865597;
1935, 0.74880952380952 0.57572718154463 0.300903 0.903711;
1936, 0.75297619047619 0.66700100300903 0.27683 0.943832;
1937, 0.74345238095238 0.73520561685055 0.281846 0.962889;
1938, 0.74166666666667 0.77733199598796 0.281846 0.970913;
1939, 0.74166666666667 0.79237713139418 0.284855 0.96991;
1940, 0.74880952380952 0.78736208625878 0.281846 0.966901;
1941, 0.7577380952381 0.78435305917753 0.285858 0.966901;
1942, 0.75833333333333 0.79037111334002 0.284855 0.967904;
1943, 0.68154761904762 0.7863590772317 0.285858 0.967904;
1944, 0.56964285714286 0.76028084252758 0.286861 0.971916;
1945, 0.45654761904762 0.70912738214644 0.274824 0.946841;
1946, 0.37380952380952 0.67803410230692 0.258776 0.908726;
1947, 0.32857142857143 0.65596790371113 0.234704 0.889669;
1948, 0.29345238095238 0.65095285857573 0.212638 0.865597;
1949, 0.275 0.65095285857573 0.204614 0.857573;
1950, 0.2625 0.63390170511535 0.190572 0.850552;
1951, 0.25 0.62286860581745 0.174524 0.842528;
1952, 0.25357142857143 0.61785356068205 0.167503 0.842528;
1953, 0.25357142857143 0.61685055165496 0.169509 0.847543;
1954, 0.24285714285714 0.58776328986961 0.172518 0.852558;
1955, 0.23690476190476 0.56469408224674 0.158475 0.829488;
1956, 0.24166666666667 0.56268806419258 0.154463 0.82347;
1957, 0.24345238095238 0.56469408224674 0.166499 0.826479;
1958, 0.2452380952381 0.50551654964895 0.194584 0.774323;
1959, 0.24821428571429 0.40722166499498 0.169509 0.698094;
1960, 0.2625 0.34102306920762 0.154463 0.683049;
1961, 0.27678571428571 0.29588766298897 0.146439 0.671013;
1962, 0.31011904761905 0.25075225677031 0.1334 0.667001;
1963, 0.33452380952381 0.22668004012036 0.10331 0.665998;
1964, 0.36488095238095 0.21163490471414 0.101304 0.652959;
1965, 0.38392857142857 0.19157472417252 0.100301 0.637914;
1966, 0.40357142857143 0.18254764292879 0.0732197 0.633902;
1967, 0.42857142857143 0.17552657973922 0.0682046 0.635908;
